fecha_vuelo,temperatura_media,precipitacion,viento_max,origen
2022-10-06,16.9,0.3,11.1,SDF
2022-10-07,15.1,0.0,18.4,SDF
2022-10-08,10.2,0.0,10.8,SDF
2022-10-09,10.6,0.0,8.9,SDF
2022-10-10,13.8,0.0,9.5,SDF
2022-10-11,16.0,0.0,11.2,SDF
2022-10-12,20.1,1.9,28.4,SDF
2022-10-13,14.4,0.7,23.3,SDF
2022-10-14,13.3,0.0,24.4,SDF
2022-10-15,15.5,0.0,23.4,SDF
2022-10-16,13.2,0.4,17.1,SDF
2022-10-17,9.0,0.0,25.0,SDF
2022-10-18,5.5,0.5,20.7,SDF
2022-10-19,6.7,0.0,17.5,SDF
2022-10-20,7.6,0.0,16.9,SDF
2022-10-21,13.0,0.0,17.9,SDF
2022-10-22,17.6,0.0,19.8,SDF
2022-10-23,18.6,0.0,17.7,SDF
2022-10-24,18.3,0.0,15.3,SDF
2022-10-25,18.8,15.8,22.1,SDF
2022-10-26,11.2,0.2,21.7,SDF
2022-10-27,8.8,0.0,13.0,SDF
2022-10-28,11.0,0.0,9.9,SDF
2022-10-29,12.3,0.0,9.9,SDF
2022-10-30,15.0,17.0,15.5,SDF
2022-10-31,16.4,2.4,19.0,SDF
2022-11-01,14.6,0.0,8.0,SDF
2022-11-02,13.2,0.0,7.3,SDF
2022-11-03,14.3,0.0,10.0,SDF
2022-11-04,17.8,0.0,18.7,SDF
2022-11-05,18.9,2.5,34.6,SDF
2022-11-06,16.0,0.2,15.3,SDF
2022-11-07,14.2,0.0,15.0,SDF
2022-11-08,12.7,0.0,13.4,SDF
2022-11-09,14.0,0.0,9.9,SDF
2022-11-10,15.5,0.0,12.0,SDF
2022-11-11,14.5,35.0,18.5,SDF
2022-11-12,2.9,5.7,18.9,SDF
2022-11-13,1.1,0.0,16.8,SDF
2022-11-14,1.6,0.0,12.9,SDF
2022-11-15,4.3,1.0,15.9,SDF
2022-11-16,3.1,1.8,21.6,SDF
2022-11-17,-0.8,0.0,16.9,SDF
2022-11-18,-0.2,0.0,21.3,SDF
2022-11-19,-1.6,0.0,20.7,SDF
2022-11-20,-2.4,0.0,12.6,SDF
2022-11-21,0.6,0.0,15.5,SDF
2022-11-22,3.2,0.0,11.0,SDF
2022-11-23,5.1,0.0,11.5,SDF
2022-11-24,8.4,0.2,10.8,SDF
2022-11-25,10.2,0.0,14.7,SDF
2022-11-26,6.7,1.7,11.3,SDF
2022-11-27,11.6,9.3,30.9,SDF
2022-11-28,7.1,0.0,12.2,SDF
2022-11-29,10.7,3.5,23.8,SDF
2022-11-30,5.2,19.6,26.1,SDF
2022-12-01,-0.4,0.0,12.0,SDF
2022-12-02,7.0,2.6,24.5,SDF
2022-12-03,8.7,7.2,28.4,SDF
2022-12-04,0.1,0.0,8.6,SDF
2022-12-05,2.8,0.4,10.5,SDF
2022-12-06,11.2,13.9,15.3,SDF
2022-12-07,12.5,5.0,10.0,SDF
2022-12-08,9.2,11.6,14.2,SDF
2022-12-09,9.1,0.8,11.3,SDF
2022-12-10,8.0,2.5,8.8,SDF
2022-12-11,6.4,0.0,10.9,SDF
2022-12-12,5.1,0.0,12.4,SDF
2022-12-13,4.4,0.0,14.1,SDF
2022-12-14,10.4,32.7,20.0,SDF
2022-12-15,7.6,6.1,26.2,SDF
2022-12-16,2.8,0.0,28.0,SDF
2022-12-17,0.3,0.0,21.5,SDF
2022-12-18,-1.3,0.0,14.0,SDF
2022-12-19,-1.8,0.0,8.4,SDF
2022-12-20,1.3,0.0,9.9,SDF
2022-12-21,0.7,0.0,8.8,SDF
2022-12-22,4.6,11.3,25.7,SDF
2022-12-23,-17.3,2.6,29.9,SDF
2022-12-24,-11.4,0.0,25.3,SDF
2022-12-25,-8.4,0.0,19.4,SDF
2022-12-26,-4.7,1.7,15.5,SDF
2022-12-27,-1.2,0.0,11.7,SDF
2022-12-28,2.8,0.0,20.6,SDF
2022-12-29,10.3,0.5,21.9,SDF
2022-12-30,12.9,2.7,18.8,SDF
2022-12-31,10.2,13.1,13.0,SDF
2022-01-01,-5.7,0.0,11.3,SEA
2022-01-02,0.4,23.1,20.3,SEA
2022-01-03,1.7,34.8,23.5,SEA
2022-01-04,1.7,5.6,21.1,SEA
2022-01-05,1.3,6.3,11.4,SEA
2022-01-06,4.9,53.1,32.2,SEA
2022-01-07,6.5,23.2,39.2,SEA
2022-01-08,3.2,0.0,24.1,SEA
2022-01-09,3.0,0.0,18.7,SEA
2022-01-10,4.3,4.6,22.2,SEA
2022-01-11,7.0,24.7,15.8,SEA
2022-01-12,10.6,23.6,14.0,SEA
2022-01-13,7.5,5.0,13.9,SEA
2022-01-14,5.4,0.0,12.8,SEA
2022-01-15,4.2,0.0,11.0,SEA
2022-01-16,4.1,0.0,9.7,SEA
2022-01-17,4.6,0.6,14.9,SEA
2022-01-18,7.2,1.7,22.0,SEA
2022-01-19,6.5,1.3,8.7,SEA
2022-01-20,8.6,15.6,30.6,SEA
2022-01-21,5.1,0.0,13.0,SEA
2022-01-22,3.6,0.0,14.6,SEA
2022-01-23,2.2,0.0,10.4,SEA
2022-01-24,1.4,0.0,15.0,SEA
2022-01-25,0.8,0.0,10.9,SEA
2022-01-26,1.8,0.0,13.7,SEA
2022-01-27,2.7,0.0,11.9,SEA
2022-01-28,2.8,0.0,16.8,SEA
2022-01-29,2.6,0.0,13.0,SEA
2022-01-30,5.6,6.2,32.9,SEA
2022-01-31,3.9,2.4,31.4,SEA
2022-02-01,2.4,0.0,11.9,SEA
2022-02-02,1.7,0.6,10.2,SEA
2022-02-03,5.4,3.4,16.7,SEA
2022-02-04,5.4,0.9,27.1,SEA
2022-02-05,6.0,0.4,28.0,SEA
2022-02-06,3.6,0.0,11.3,SEA
2022-02-07,6.2,0.7,25.9,SEA
2022-02-08,5.5,0.0,11.2,SEA
2022-02-09,5.7,0.0,8.7,SEA
2022-02-10,4.9,0.0,13.5,SEA
2022-02-11,5.5,0.0,21.1,SEA
2022-02-12,4.2,0.0,18.7,SEA
2022-02-13,4.0,0.0,10.5,SEA
2022-02-14,6.2,4.7,18.2,SEA
2022-02-15,4.7,0.0,9.0,SEA
2022-02-16,5.8,0.0,13.0,SEA
2022-02-17,4.9,0.6,15.5,SEA
2022-02-18,6.3,0.0,9.3,SEA
2022-02-19,4.4,1.6,26.5,SEA
2022-02-20,4.2,19.3,28.8,SEA
2022-02-21,2.5,5.7,24.2,SEA
2022-02-22,0.3,2.1,21.2,SEA
2022-02-23,-2.2,0.0,17.8,SEA
2022-02-24,0.1,0.8,11.5,SEA
2022-02-25,-0.1,0.0,11.1,SEA
2022-02-26,2.3,3.6,17.6,SEA
2022-02-27,6.4,13.0,24.9,SEA
2022-02-28,9.3,67.2,32.6,SEA
2022-03-01,10.7,13.9,22.3,SEA
2022-03-02,7.9,6.9,11.5,SEA
2022-03-03,6.5,4.7,13.4,SEA
2022-03-04,5.6,2.2,20.9,SEA
2022-03-05,5.2,0.1,14.9,SEA
2022-03-06,4.6,0.0,12.6,SEA
2022-03-07,4.0,0.0,10.8,SEA
2022-03-08,5.5,3.5,12.4,SEA
2022-03-09,3.4,0.0,18.0,SEA
2022-03-10,2.3,0.0,9.7,SEA
2022-03-11,4.9,0.0,7.2,SEA
2022-03-12,6.4,2.8,19.4,SEA
2022-03-13,7.4,2.9,22.2,SEA
2022-03-14,6.9,21.8,25.2,SEA
2022-03-15,7.4,7.9,23.9,SEA
2022-03-16,6.7,0.2,18.3,SEA
2022-03-17,6.2,1.1,12.4,SEA
2022-03-18,7.9,1.1,13.9,SEA
2022-03-19,7.5,9.9,23.4,SEA
2022-03-20,4.8,4.6,19.7,SEA
2022-03-21,5.9,13.3,16.1,SEA
2022-03-22,10.4,0.9,9.4,SEA
2022-03-23,9.5,7.1,20.1,SEA
2022-03-24,6.8,0.8,16.7,SEA
2022-03-25,8.4,0.0,11.6,SEA
2022-03-26,8.6,2.6,9.9,SEA
2022-03-27,10.6,0.0,12.1,SEA
2022-03-28,9.1,1.3,17.9,SEA
2022-03-29,8.7,0.0,14.1,SEA
2022-03-30,8.5,0.6,20.9,SEA
2022-03-31,6.5,0.1,11.6,SEA
2022-04-01,6.9,1.2,18.4,SEA
2022-04-02,8.1,1.5,19.3,SEA
2022-04-03,7.5,1.8,30.3,SEA
2022-04-04,7.1,22.6,39.6,SEA
2022-04-05,6.7,0.3,30.8,SEA
2022-04-06,6.3,0.0,13.0,SEA
2022-04-07,12.2,0.0,9.7,SEA
2022-04-08,9.4,6.4,31.6,SEA
2022-04-09,5.4,7.7,21.8,SEA
2022-04-10,4.5,6.1,22.6,SEA
2022-04-11,5.3,3.6,30.6,SEA
2022-04-12,4.0,9.2,22.2,SEA
2022-04-13,3.2,2.6,11.7,SEA
2022-04-14,2.9,5.7,10.1,SEA
2022-04-15,4.3,2.2,9.8,SEA
2022-04-16,4.3,4.4,13.7,SEA
2022-04-17,6.1,0.0,16.9,SEA
2022-04-18,7.8,12.6,31.6,SEA
2022-04-19,6.9,1.9,21.9,SEA
2022-04-20,6.2,3.9,21.2,SEA
2022-04-21,7.2,5.4,23.8,SEA
2022-04-22,7.6,1.0,9.0,SEA
2022-04-23,8.8,0.2,11.1,SEA
2022-04-24,10.1,0.0,14.3,SEA
2022-04-25,10.2,4.7,19.3,SEA
2022-04-26,7.6,3.8,22.3,SEA
2022-04-27,7.0,0.4,14.8,SEA
2022-04-28,7.6,0.2,13.4,SEA
2022-04-29,9.3,0.4,12.4,SEA
2022-04-30,10.7,16.0,15.6,SEA
2022-05-01,10.3,0.0,11.5,SEA
2022-05-02,9.8,10.0,15.0,SEA
2022-05-03,9.8,0.6,16.4,SEA
2022-05-04,11.0,0.0,7.7,SEA
2022-05-05,8.9,16.5,21.3,SEA
2022-05-06,8.6,10.5,25.6,SEA
2022-05-07,9.2,14.0,31.6,SEA
2022-05-08,7.0,2.3,18.9,SEA
2022-05-09,7.1,4.0,18.8,SEA
2022-05-10,8.6,0.3,17.3,SEA
2022-05-11,9.0,0.0,21.4,SEA
2022-05-12,8.2,11.9,32.4,SEA
2022-05-13,7.8,0.0,18.9,SEA
2022-05-14,10.9,4.3,22.7,SEA
2022-05-15,11.9,14.0,13.1,SEA
2022-05-16,12.2,2.0,23.6,SEA
2022-05-17,9.5,0.0,13.3,SEA
2022-05-18,9.8,5.7,34.9,SEA
2022-05-19,8.5,1.4,30.0,SEA
2022-05-20,9.1,0.0,9.5,SEA
2022-05-21,10.7,0.0,12.8,SEA
2022-05-22,13.0,0.0,9.4,SEA
2022-05-23,13.6,0.2,15.4,SEA
2022-05-24,11.5,0.9,12.0,SEA
2022-05-25,13.7,0.3,22.4,SEA
2022-05-26,12.9,5.1,12.6,SEA
2022-05-27,12.7,5.6,21.4,SEA
2022-05-28,9.9,7.3,16.8,SEA
2022-05-29,11.1,6.8,24.2,SEA
2022-05-30,10.7,0.6,16.0,SEA
2022-05-31,12.4,0.6,18.1,SEA
2022-06-01,14.3,0.0,10.9,SEA
2022-06-02,15.7,0.8,9.4,SEA
2022-06-03,14.5,17.6,21.3,SEA
2022-06-04,14.2,9.9,10.7,SEA
2022-06-05,14.5,16.1,21.9,SEA
2022-06-06,12.9,0.0,11.3,SEA
2022-06-07,14.6,0.0,13.3,SEA
2022-06-08,15.4,1.0,19.8,SEA
2022-06-09,12.3,22.6,10.7,SEA
2022-06-10,15.3,9.8,19.2,SEA
2022-06-11,14.8,1.2,16.0,SEA
2022-06-12,12.3,3.0,18.1,SEA
2022-06-13,11.9,2.2,28.0,SEA
2022-06-14,11.9,1.5,20.2,SEA
2022-06-15,12.4,0.3,9.7,SEA
2022-06-16,13.8,0.9,16.9,SEA
2022-06-17,12.7,2.3,21.3,SEA
2022-06-18,12.8,2.1,19.5,SEA
2022-06-19,13.5,0.1,12.5,SEA
2022-06-20,14.2,0.0,13.5,SEA
2022-06-21,16.5,0.0,7.4,SEA
2022-06-22,15.8,1.4,15.2,SEA
2022-06-23,14.6,0.1,15.0,SEA
2022-06-24,15.4,0.0,19.5,SEA
2022-06-25,18.6,0.0,23.6,SEA
2022-06-26,20.3,0.0,21.6,SEA
2022-06-27,22.0,0.0,18.1,SEA
2022-06-28,15.5,1.8,23.6,SEA
2022-06-29,15.3,0.6,18.7,SEA
2022-06-30,16.6,0.0,11.6,SEA
2022-07-01,17.7,0.0,12.6,SEA
2022-07-02,16.3,0.4,12.2,SEA
2022-07-03,14.5,8.0,16.1,SEA
2022-07-04,15.0,1.1,11.8,SEA
2022-07-05,16.1,1.4,14.6,SEA
2022-07-06,18.0,4.2,13.0,SEA
2022-07-07,18.4,2.3,10.3,SEA
2022-07-08,18.2,0.8,12.6,SEA
2022-07-09,17.6,0.0,13.7,SEA
2022-07-10,17.4,0.3,12.6,SEA
2022-07-11,19.1,0.0,18.3,SEA
2022-07-12,20.4,0.0,13.2,SEA
2022-07-13,17.3,0.0,14.9,SEA
2022-07-14,17.8,0.0,13.7,SEA
2022-07-15,17.9,0.0,13.6,SEA
2022-07-16,18.1,1.0,14.0,SEA
2022-07-17,16.3,0.5,13.3,SEA
2022-07-18,16.3,0.3,16.3,SEA
2022-07-19,18.0,0.0,17.2,SEA
2022-07-20,20.0,0.0,13.6,SEA
2022-07-21,20.0,0.0,12.5,SEA
2022-07-22,18.1,0.0,15.5,SEA
2022-07-23,17.5,0.9,13.0,SEA
2022-07-24,19.1,0.0,18.6,SEA
2022-07-25,20.9,0.0,17.6,SEA
2022-07-26,23.5,0.0,11.7,SEA
2022-07-27,23.7,0.0,12.6,SEA
2022-07-28,23.5,0.0,15.5,SEA
2022-07-29,24.2,0.0,13.9,SEA
2022-07-30,24.4,0.0,14.7,SEA
2022-07-31,24.1,0.0,12.4,SEA
2022-08-01,21.8,0.2,18.6,SEA
2022-08-02,18.9,0.0,16.7,SEA
2022-08-03,17.9,0.0,19.4,SEA
2022-08-04,16.9,0.6,21.0,SEA
2022-08-05,16.9,0.0,20.7,SEA
2022-08-06,19.2,0.0,18.9,SEA
2022-08-07,20.9,0.0,18.8,SEA
2022-08-08,21.6,0.0,15.1,SEA
2022-08-09,19.9,0.0,13.7,SEA
2022-08-10,18.5,4.0,20.1,SEA
2022-08-11,19.3,0.0,11.4,SEA
2022-08-12,19.1,0.0,19.0,SEA
2022-08-13,18.5,0.2,20.5,SEA
2022-08-14,19.0,0.0,11.9,SEA
2022-08-15,20.4,0.0,13.0,SEA
2022-08-16,20.2,0.0,18.3,SEA
2022-08-17,21.5,0.0,20.8,SEA
2022-08-18,24.2,0.0,11.3,SEA
2022-08-19,23.3,1.3,14.2,SEA
2022-08-20,19.8,0.0,13.2,SEA
2022-08-21,20.6,0.0,12.1,SEA
2022-08-22,21.5,0.0,14.4,SEA
2022-08-23,20.1,0.0,19.0,SEA
2022-08-24,20.9,0.0,17.9,SEA
2022-08-25,23.0,0.0,11.6,SEA
2022-08-26,18.9,0.7,20.4,SEA
2022-08-27,17.3,1.7,20.0,SEA
2022-08-28,17.1,0.0,15.3,SEA
2022-08-29,19.0,0.0,18.2,SEA
2022-08-30,21.0,0.0,19.1,SEA
2022-08-31,22.0,0.0,16.3,SEA
2022-09-01,19.2,0.0,16.6,SEA
2022-09-02,19.4,0.0,11.9,SEA
2022-09-03,18.5,1.1,16.9,SEA
2022-09-04,18.0,0.5,21.4,SEA
2022-09-05,17.3,0.9,18.7,SEA
2022-09-06,17.0,0.0,16.9,SEA
2022-09-07,18.1,0.0,18.7,SEA
2022-09-08,16.2,0.0,20.2,SEA
2022-09-09,17.0,0.0,28.5,SEA
2022-09-10,22.1,0.0,21.8,SEA
2022-09-11,20.0,3.6,16.0,SEA
2022-09-12,18.5,0.0,12.1,SEA
2022-09-13,17.5,0.7,9.1,SEA
2022-09-14,17.3,0.4,6.3,SEA
2022-09-15,16.3,0.6,9.6,SEA
2022-09-16,15.5,0.1,16.8,SEA
2022-09-17,14.0,0.0,23.5,SEA
2022-09-18,15.5,1.2,22.6,SEA
2022-09-19,15.5,0.0,16.8,SEA
2022-09-20,16.7,0.0,23.7,SEA
2022-09-21,16.3,0.0,14.6,SEA
2022-09-22,15.8,0.3,23.1,SEA
2022-09-23,15.6,0.1,15.5,SEA
2022-09-24,16.3,0.0,18.5,SEA
2022-09-25,16.2,0.0,15.5,SEA
2022-09-26,17.9,0.0,12.0,SEA
2022-09-27,17.6,0.0,18.7,SEA
2022-09-28,15.2,0.5,15.3,SEA
2022-09-29,15.7,1.5,13.9,SEA
2022-09-30,14.7,0.0,17.4,SEA
2022-10-01,15.3,0.0,22.0,SEA
2022-10-02,16.3,0.0,13.6,SEA
2022-10-03,16.8,0.0,11.8,SEA
2022-10-04,15.5,0.0,10.7,SEA
2022-10-05,14.4,0.0,15.0,SEA
2022-10-06,14.7,0.0,13.4,SEA
2022-10-07,16.0,0.0,11.4,SEA
2022-10-08,15.5,0.0,14.3,SEA
2022-10-09,14.8,0.0,12.6,SEA
2022-10-10,15.4,0.0,14.8,SEA
2022-10-11,14.0,0.6,15.0,SEA
2022-10-12,12.8,0.0,17.1,SEA
2022-10-13,13.7,0.0,12.8,SEA
2022-10-14,14.0,0.0,14.8,SEA
2022-10-15,16.1,0.0,18.2,SEA
2022-10-16,18.9,0.0,17.6,SEA
2022-10-17,14.1,0.0,15.7,SEA
2022-10-18,13.2,0.0,11.7,SEA
2022-10-19,12.6,0.0,13.6,SEA
2022-10-20,12.6,0.4,9.4,SEA
2022-10-21,10.5,10.1,20.7,SEA
2022-10-22,8.7,7.3,12.1,SEA
2022-10-23,8.0,0.1,8.8,SEA
2022-10-24,9.9,7.6,28.3,SEA
2022-10-25,9.0,13.4,29.5,SEA
2022-10-26,8.5,2.4,22.2,SEA
2022-10-27,11.9,0.1,27.6,SEA
2022-10-28,11.4,11.7,21.4,SEA
2022-10-29,9.4,0.0,12.6,SEA
2022-10-30,10.2,6.1,29.0,SEA
2022-10-31,11.0,19.2,28.6,SEA
2022-11-01,7.3,4.2,6.8,SEA
2022-11-02,5.4,2.3,12.1,SEA
2022-11-03,4.3,5.4,20.5,SEA
2022-11-04,10.0,27.8,34.8,SEA
2022-11-05,7.9,0.5,41.1,SEA
2022-11-06,5.4,18.6,23.9,SEA
2022-11-07,4.5,10.6,12.2,SEA
2022-11-08,3.4,0.0,27.2,SEA
2022-11-09,3.0,0.0,20.7,SEA
2022-11-10,3.7,0.3,8.4,SEA
2022-11-11,4.2,0.0,13.7,SEA
2022-11-12,3.5,0.0,10.7,SEA
2022-11-13,3.5,0.0,13.7,SEA
2022-11-14,4.6,0.0,19.5,SEA
2022-11-15,5.0,0.0,15.6,SEA
2022-11-16,3.6,0.0,10.3,SEA
2022-11-17,4.8,0.0,19.8,SEA
2022-11-18,3.8,0.0,19.5,SEA
2022-11-19,2.7,0.0,10.4,SEA
2022-11-20,3.2,0.0,10.7,SEA
2022-11-21,5.4,0.0,8.4,SEA
2022-11-22,6.1,20.5,27.4,SEA
2022-11-23,7.7,0.6,17.0,SEA
2022-11-24,5.3,0.0,14.0,SEA
2022-11-25,5.5,19.6,18.6,SEA
2022-11-26,3.9,0.2,24.7,SEA
2022-11-27,5.6,9.0,30.2,SEA
2022-11-28,2.7,1.7,18.4,SEA
2022-11-29,0.3,5.7,22.2,SEA
2022-11-30,2.6,22.4,24.0,SEA
2022-12-01,0.1,4.3,15.2,SEA
2022-12-02,0.0,0.5,18.6,SEA
2022-12-03,2.6,7.2,18.6,SEA
2022-12-04,1.1,1.0,21.7,SEA
2022-12-05,1.6,0.3,8.7,SEA
2022-12-06,3.1,0.4,10.8,SEA
2022-12-07,4.9,0.5,12.2,SEA
2022-12-08,4.1,7.5,16.1,SEA
2022-12-09,2.9,7.2,25.1,SEA
2022-12-10,4.1,11.0,25.7,SEA
2022-12-11,5.2,2.3,15.3,SEA
2022-12-12,4.5,0.2,14.4,SEA
2022-12-13,2.4,0.1,9.1,SEA
2022-12-14,3.8,0.0,17.2,SEA
2022-12-15,1.3,0.0,14.4,SEA
2022-12-16,0.4,0.0,12.8,SEA
2022-12-17,0.8,1.1,18.2,SEA
2022-12-18,2.6,1.1,25.5,SEA
2022-12-19,-0.2,1.3,6.6,SEA
2022-12-20,0.7,13.7,21.4,SEA
2022-12-21,-1.9,0.5,22.3,SEA
2022-12-22,-6.6,0.0,19.9,SEA
2022-12-23,-2.6,11.5,19.1,SEA
2022-12-24,4.1,28.9,28.1,SEA
2022-12-25,7.2,13.1,14.0,SEA
2022-12-26,8.6,18.8,30.6,SEA
2022-12-27,8.0,37.9,43.6,SEA
2022-12-28,5.6,1.2,42.2,SEA
2022-12-29,4.7,2.9,11.5,SEA
2022-12-30,6.7,20.4,28.2,SEA
2022-12-31,6.3,3.1,20.9,SEA
2022-01-01,6.8,0.0,15.8,SFO
2022-01-02,6.6,0.0,13.5,SFO
2022-01-03,9.6,1.5,23.3,SFO
2022-01-04,12.3,5.3,16.9,SFO
2022-01-05,12.0,0.0,7.8,SFO
2022-01-06,11.5,0.0,8.7,SFO
2022-01-07,10.5,1.1,18.2,SFO
2022-01-08,9.2,0.0,14.1,SFO
2022-01-09,9.0,0.0,10.8,SFO
2022-01-10,10.3,0.0,10.0,SFO
2022-01-11,10.6,0.0,11.3,SFO
2022-01-12,10.6,0.0,10.1,SFO
2022-01-13,11.1,0.0,12.0,SFO
2022-01-14,10.5,0.0,10.8,SFO
2022-01-15,11.1,0.0,12.1,SFO
2022-01-16,12.0,0.0,7.0,SFO
2022-01-17,11.3,0.0,7.3,SFO
2022-01-18,9.9,0.0,12.1,SFO
2022-01-19,9.7,0.0,8.8,SFO
2022-01-20,10.7,0.0,7.7,SFO
2022-01-21,11.3,0.0,18.8,SFO
2022-01-22,12.9,0.0,22.4,SFO
2022-01-23,10.5,0.0,7.4,SFO
2022-01-24,9.9,0.0,11.5,SFO
2022-01-25,9.7,0.0,11.5,SFO
2022-01-26,9.9,0.0,8.4,SFO
2022-01-27,10.7,0.0,9.4,SFO
2022-01-28,10.5,0.0,11.2,SFO
2022-01-29,10.5,0.0,9.7,SFO
2022-01-30,9.7,0.0,11.8,SFO
2022-01-31,10.1,0.0,12.5,SFO
2022-02-01,9.9,0.0,23.1,SFO
2022-02-02,11.8,0.0,28.8,SFO
2022-02-03,10.5,0.0,10.9,SFO
2022-02-04,10.4,0.0,9.7,SFO
2022-02-05,10.4,0.0,9.8,SFO
2022-02-06,10.6,0.0,12.4,SFO
2022-02-07,10.9,0.0,11.2,SFO
2022-02-08,12.2,0.0,8.7,SFO
2022-02-09,14.7,0.0,14.3,SFO
2022-02-10,16.3,0.0,14.2,SFO
2022-02-11,16.0,0.0,9.0,SFO
2022-02-12,15.8,0.0,10.9,SFO
2022-02-13,15.2,0.0,9.4,SFO
2022-02-14,11.0,0.0,23.9,SFO
2022-02-15,10.5,0.0,27.9,SFO
2022-02-16,12.5,0.0,19.5,SFO
2022-02-17,13.9,0.0,20.0,SFO
2022-02-18,11.5,0.0,9.4,SFO
2022-02-19,12.3,0.0,10.9,SFO
2022-02-20,10.4,0.0,25.1,SFO
2022-02-21,9.1,0.0,31.9,SFO
2022-02-22,8.3,0.9,27.7,SFO
2022-02-23,7.4,0.4,15.9,SFO
2022-02-24,7.2,0.0,13.4,SFO
2022-02-25,8.3,0.0,12.1,SFO
2022-02-26,9.1,0.0,8.7,SFO
2022-02-27,12.3,0.0,10.9,SFO
2022-02-28,13.2,0.0,14.3,SFO
2022-03-01,12.3,0.0,13.3,SFO
2022-03-02,12.7,0.0,12.1,SFO
2022-03-03,11.2,4.6,9.3,SFO
2022-03-04,10.5,4.3,38.5,SFO
2022-03-05,9.0,1.2,25.9,SFO
2022-03-06,9.6,0.0,15.5,SFO
2022-03-07,10.3,0.0,18.4,SFO
2022-03-08,14.3,0.0,13.4,SFO
2022-03-09,10.6,0.0,29.4,SFO
2022-03-10,11.7,0.0,22.9,SFO
2022-03-11,12.5,0.0,11.4,SFO
2022-03-12,10.0,0.0,18.1,SFO
2022-03-13,12.0,1.0,14.9,SFO
2022-03-14,11.3,0.0,14.1,SFO
2022-03-15,13.7,3.6,16.1,SFO
2022-03-16,11.9,0.0,19.3,SFO
2022-03-17,11.0,0.0,18.9,SFO
2022-03-18,11.5,0.0,14.8,SFO
2022-03-19,10.7,7.3,20.3,SFO
2022-03-20,10.6,0.0,26.1,SFO
2022-03-21,12.0,0.0,22.7,SFO
2022-03-22,16.7,0.0,17.3,SFO
2022-03-23,12.3,0.0,18.4,SFO
2022-03-24,10.4,0.0,18.8,SFO
2022-03-25,11.0,0.0,16.6,SFO
2022-03-26,11.3,0.0,17.6,SFO
2022-03-27,12.3,5.3,33.3,SFO
2022-03-28,12.3,10.1,25.9,SFO
2022-03-29,11.0,0.0,25.3,SFO
2022-03-30,10.8,0.0,26.2,SFO
2022-03-31,11.3,0.0,18.2,SFO
2022-04-01,11.7,0.0,17.1,SFO
2022-04-02,12.7,0.0,18.4,SFO
2022-04-03,11.6,0.0,28.9,SFO
2022-04-04,11.9,0.0,25.7,SFO
2022-04-05,13.0,0.0,20.9,SFO
2022-04-06,16.4,0.0,13.0,SFO
2022-04-07,20.9,0.0,11.8,SFO
2022-04-08,15.5,0.0,24.1,SFO
2022-04-09,12.7,0.0,24.3,SFO
2022-04-10,12.4,0.0,33.2,SFO
2022-04-11,9.9,4.9,39.6,SFO
2022-04-12,9.3,0.0,27.2,SFO
2022-04-13,9.5,0.5,20.7,SFO
2022-04-14,11.4,6.5,18.4,SFO
2022-04-15,11.3,0.7,15.5,SFO
2022-04-16,11.8,8.7,23.0,SFO
2022-04-17,9.4,0.0,18.3,SFO
2022-04-18,10.9,0.4,19.3,SFO
2022-04-19,13.6,0.9,19.3,SFO
2022-04-20,12.7,0.0,23.0,SFO
2022-04-21,12.8,8.9,22.6,SFO
2022-04-22,11.4,2.6,20.2,SFO
2022-04-23,12.3,0.0,21.2,SFO
2022-04-24,12.5,0.0,18.1,SFO
2022-04-25,12.3,0.0,22.5,SFO
2022-04-26,11.7,0.0,27.9,SFO
2022-04-27,11.0,0.0,28.5,SFO
2022-04-28,11.1,0.0,29.9,SFO
2022-04-29,12.1,0.0,25.1,SFO
2022-04-30,12.6,0.0,27.0,SFO
2022-05-01,12.6,0.0,27.0,SFO
2022-05-02,11.9,0.0,32.0,SFO
2022-05-03,13.5,0.0,18.5,SFO
2022-05-04,14.2,0.0,17.3,SFO
2022-05-05,12.7,0.0,15.6,SFO
2022-05-06,15.7,0.0,19.8,SFO
2022-05-07,13.2,0.0,31.1,SFO
2022-05-08,11.2,1.0,32.0,SFO
2022-05-09,10.8,0.2,19.8,SFO
2022-05-10,10.3,0.1,22.9,SFO
2022-05-11,10.9,0.0,29.3,SFO
2022-05-12,11.6,0.0,23.7,SFO
2022-05-13,14.0,0.0,22.9,SFO
2022-05-14,14.9,0.0,22.0,SFO
2022-05-15,13.6,0.0,27.4,SFO
2022-05-16,12.8,0.1,27.8,SFO
2022-05-17,12.7,0.0,25.5,SFO
2022-05-18,15.1,0.0,24.3,SFO
2022-05-19,14.8,0.0,29.7,SFO
2022-05-20,14.9,0.0,25.0,SFO
2022-05-21,14.9,0.0,18.2,SFO
2022-05-22,13.7,0.0,21.6,SFO
2022-05-23,14.2,0.0,20.9,SFO
2022-05-24,17.9,0.0,18.0,SFO
2022-05-25,20.0,0.0,24.9,SFO
2022-05-26,14.1,0.0,26.9,SFO
2022-05-27,14.5,0.0,18.8,SFO
2022-05-28,14.4,0.1,19.7,SFO
2022-05-29,13.9,0.0,27.4,SFO
2022-05-30,13.3,0.0,27.5,SFO
2022-05-31,14.7,0.0,21.2,SFO
2022-06-01,14.6,0.0,21.3,SFO
2022-06-02,13.7,0.0,21.6,SFO
2022-06-03,14.9,0.0,18.8,SFO
